exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,logPerm
182.079038168,182.172,6.0,6.0,5.0,6.0,6.0,12.0,26.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,69.32936411298864,121.38000000000001,-3.585399999999998,38.19879999999999,6.406896212131348,3.481747671950046,1.5124781619578975,1.5124781619578975,0.6712088270938985,6.406896212131348,3.481747671950046,1.5124781619578975,1.5124781619578975,0.6712088270938985,-0.24000000000000002,11.760000000000002,5.413461330448892,3.015404674173516,5.305192103839915,3.1780538303479458
236.003782116,236.278,7.0,2.0,1.0,1.0,6.0,14.0,22.0,9.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94182492532303,107.40999999999998,-1.4237999999999997,48.702200000000005,9.093225669864268,5.789989020005737,3.493281420905387,3.493281420905387,2.2657851947544163,7.460232508008815,3.4271729611564488,1.18356486853807,1.18356486853807,0.6746614108738259,-1.06,11.017279752704791,3.5940876390455205,2.465112455745208,2.8283620696501983,3.258096538021482
193.993217432,194.24099999999999,6.0,3.0,1.0,2.0,6.0,11.0,17.0,8.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.84044710989073,101.83,-1.3915299999999995,38.3129,7.237763783900446,4.888651279273848,3.182148345067993,3.182148345067993,1.8913767399853776,5.604770622044994,2.52583522042456,0.9529439059197653,0.9529439059197653,0.4520372095270168,-0.7300000000000002,8.36737098344693,2.395055862407914,1.6427212711091828,1.8218473569860405,2.0541237336955462
198.115698448,198.269,2.0,2.0,4.0,2.0,2.0,15.0,29.0,2.0,0.0,0.07692307692307693,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.95316380717372,24.06,3.168100000000001,64.99640000000002,8.480609473082808,5.028473986232466,2.1326031224577795,2.1326031224577795,1.3603262845569548,8.480609473082808,5.028473986232466,2.1326031224577795,2.1326031224577795,1.3603262845569548,-1.9599999999999995,9.589508526716505,5.053886133703632,3.022027960047969,3.2309522781470195,5.521460917862246
267.18344366,267.36899999999997,4.0,2.0,9.0,2.0,4.0,19.0,44.0,4.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,115.28706854388427,50.72,1.6131999999999997,76.66250000000004,12.056238916311631,6.736267834766839,2.722324032776904,2.722324032776904,1.5953428232140636,12.056238916311631,6.736267834766839,2.722324032776904,2.722324032776904,1.5953428232140636,-1.1,15.955865921787705,8.908256708575717,7.1546480807002135,7.480997349415789,5.634789603169249
374.019547768,374.93700000000007,6.0,3.0,4.0,2.0,6.0,21.0,40.0,10.0,0.0,0.6363636363636364,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,135.04955044452734,106.33,1.2814,85.19170000000003,14.962694067739957,10.252072976033668,8.039754506335752,8.039754506335752,6.273584414534922,11.696707744029052,6.236991690864225,3.0884042213717158,3.0884042213717158,2.1029281223040095,-0.19000000000000017,18.85805382027871,6.51102864283484,4.171814881676008,5.846920408188365,3.828641396489095
309.194008344,309.40600000000006,5.0,4.0,5.0,4.0,5.0,22.0,49.0,5.0,0.0,0.6470588235294118,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,131.4860438940334,81.95,0.6348,85.12110000000003,13.542417816847687,7.788399551893129,3.8157637852440027,3.8157637852440027,2.544673665734675,13.542417816847687,7.788399551893129,3.8157637852440027,3.8157637852440027,2.544673665734675,-1.1400000000000001,17.217594573803684,6.959388449702855,4.678256471765859,5.446542218572541,2.6390573296152584
393.21513771200006,393.4800000000002,7.0,2.0,7.0,2.0,7.0,28.0,59.0,7.0,0.0,0.6190476190476191,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,165.9074795063291,94.09,1.7763999999999993,104.21550000000006,17.280983787703217,9.559902874117563,4.405053469431562,4.405053469431562,3.1804270118553517,17.280983787703217,9.559902874117563,4.405053469431562,4.405053469431562,3.1804270118553517,-2.12,22.172082979024943,9.38569654016156,6.798871129427487,7.432158660871765,3.871201010907891
265.167793596,265.35299999999995,4.0,2.0,9.0,2.0,4.0,19.0,42.0,4.0,0.0,0.4666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,114.59746551170002,50.72,1.9891,76.77450000000003,11.633589185501258,6.501069944013067,2.3987946023461695,2.3987946023461695,1.4539970405321787,11.633589185501258,6.501069944013067,2.3987946023461695,2.3987946023461695,1.4539970405321787,-1.52,15.537208237986269,8.55914859086795,6.267554887410069,6.999224947167479,5.768320995793772
291.219829168,291.43500000000006,3.0,2.0,6.0,2.0,3.0,21.0,50.0,3.0,0.0,0.6666666666666666,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,128.26251850403798,41.489999999999995,3.4720000000000026,86.90850000000005,13.562204188220866,8.103570125807071,4.01324921061491,4.01324921061491,2.8549596451120576,13.562204188220866,8.103570125807071,4.01324921061491,4.01324921061491,2.8549596451120576,-1.06,16.312921587033127,7.278263900862018,5.327665664605168,5.65379753830933,5.393627546352362
